,Number,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
1786,87.0,Isaiah Miller,UNC Greensboro,32.0,28.5,17.8,7.3,17.3,0.423,0.9,3.7,0.237,2.3,4.3,0.537,2.0,3.0,5.0,3.1,2.8,0.2,2.7,2.4
1787,88.0,Mason Faulkner,Western Carolina,31.0,33.6,17.7,5.3,13.1,0.402,2.0,6.4,0.313,5.2,6.7,0.783,0.8,5.2,6.0,5.9,1.2,0.1,3.3,2.3
1788,89.0,Brandon Anderson,Brown,25.0,35.1,17.7,5.6,15.4,0.364,1.9,6.4,0.3,4.6,5.6,0.821,0.9,2.9,3.8,3.0,1.6,0.2,3.6,2.0
1789,90.0,Blake Francis,Richmond,25.0,32.7,17.7,6.1,14.7,0.417,2.6,7.3,0.363,2.8,3.5,0.805,0.6,1.7,2.2,2.0,1.1,0.0,2.0,1.8
1790,91.0,Tre Mitchell,Massachusetts,31.0,30.7,17.7,6.6,13.8,0.481,1.2,3.6,0.33,3.2,4.4,0.728,1.5,5.7,7.2,1.9,1.0,1.0,3.3,3.0
1791,92.0,"Phlandrous Fleming, Jr.",Charleston Southern,32.0,35.4,17.7,6.5,14.9,0.434,1.4,5.4,0.259,3.3,4.3,0.779,1.6,7.1,8.7,3.8,1.3,1.5,3.3,1.8
1792,93.0,Holland Woods,Portland State,32.0,34.1,17.7,5.7,13.6,0.415,1.5,4.9,0.304,4.8,5.8,0.842,0.5,2.0,2.5,5.2,2.1,0.0,3.8,2.3
1793,94.0,Lamar Stevens,Penn State,31.0,31.0,17.6,6.2,14.6,0.423,0.8,3.1,0.263,4.5,6.2,0.719,1.3,5.7,6.9,2.2,1.1,1.2,2.5,2.6
1794,95.0,Michael Green,Mississippi Valley State,28.0,30.3,17.6,6.8,17.1,0.4,1.8,5.6,0.314,2.3,2.9,0.768,0.7,2.0,2.7,1.7,1.3,0.3,2.7,1.9
1795,96.0,Malachi Flynn,San Diego State,32.0,33.5,17.6,5.8,13.0,0.441,2.4,6.4,0.373,3.8,4.4,0.857,0.6,3.8,4.5,5.1,1.8,0.1,1.8,1.8
1796,97.0,Elijah Pemberton,Hofstra,34.0,36.3,17.6,6.0,13.4,0.45,1.8,4.6,0.38,3.8,4.4,0.854,1.7,3.9,5.6,1.9,1.3,0.2,1.7,1.8
1797,98.0,"Paul Atkinson, Jr.",Yale,30.0,31.8,17.6,6.9,10.9,0.63,0.1,0.4,0.308,3.7,5.6,0.671,2.3,5.1,7.3,1.5,1.2,0.8,1.9,1.9
1798,99.0,Keith Braxton,St. Francis (PA),32.0,36.1,17.6,6.1,13.2,0.464,1.2,3.7,0.316,4.2,5.0,0.832,1.2,6.3,7.5,3.8,1.3,0.3,2.7,1.5
1799,100.0,Tommy Funk,Army West Point,30.0,37.1,17.5,6.4,14.3,0.448,2.0,5.7,0.345,2.8,4.1,0.675,0.3,4.1,4.4,7.1,0.9,0.1,2.8,1.9
1800,1.0,Max Abmas,Oral Roberts,28.0,37.0,24.6,8.0,16.8,0.478,3.6,8.3,0.433,4.9,5.5,0.89,0.4,2.8,3.2,3.9,1.5,0.2,2.3,2.2
1801,2.0,Luka Garza,Iowa,31.0,31.6,24.1,9.1,16.4,0.553,1.4,3.2,0.44,4.5,6.4,0.709,3.0,5.7,8.7,1.7,0.7,1.6,1.5,2.3
1802,3.0,Antoine Davis,Detroit-Mercy,22.0,38.5,24.0,8.1,19.1,0.424,3.8,10.1,0.372,4.0,4.4,0.917,0.2,2.7,2.9,4.8,1.5,0.0,3.3,1.6
1803,4.0,Cam Thomas,LSU,29.0,33.9,23.0,7.0,17.2,0.406,2.3,7.2,0.325,6.7,7.6,0.882,0.6,2.8,3.4,1.4,0.9,0.2,1.7,1.4
1804,5.0,Loren Cristian Jackson,Akron,23.0,35.2,22.3,7.1,17.6,0.405,2.5,7.6,0.331,5.5,6.2,0.881,0.7,2.4,3.1,6.1,1.0,0.0,3.0,1.8
1805,6.0,T.J. Starks,Cal State Northridge,20.0,33.6,21.7,7.8,17.2,0.455,1.9,5.2,0.369,4.2,5.4,0.785,0.6,2.5,3.0,3.0,1.4,0.1,3.0,1.9
1806,7.0,Marcus Burk,IUPUI,18.0,34.1,21.7,7.7,15.9,0.481,2.5,6.1,0.409,3.8,4.8,0.802,0.4,3.3,3.7,2.2,1.8,0.4,3.2,2.7
1807,8.0,Terry Taylor,Austin Peay,27.0,37.0,21.6,8.4,16.2,0.521,0.9,3.2,0.279,3.9,4.9,0.794,5.1,6.0,11.1,1.6,1.2,0.9,2.7,1.7
1808,9.0,Stanley Umude,South Dakota,25.0,32.3,21.5,7.7,16.4,0.469,1.6,4.4,0.355,4.6,5.8,0.799,0.5,6.5,7.0,3.0,0.4,0.4,2.5,2.1
1809,10.0,Justin Jaworski,Lafayette,15.0,36.1,21.5,7.0,15.1,0.463,2.6,6.5,0.398,4.9,5.3,0.913,0.4,3.3,3.7,2.3,1.5,0.0,2.3,1.6
1810,11.0,Santi Aldama,Loyola (MD),17.0,35.0,21.2,7.9,15.5,0.513,1.9,5.1,0.368,3.5,5.1,0.686,1.8,8.3,10.1,2.3,1.0,1.7,3.2,1.9
1811,12.0,Davion Warren,Hampton,25.0,35.0,21.2,7.5,16.4,0.455,1.9,6.4,0.302,4.3,5.7,0.755,1.3,5.0,6.3,3.0,2.1,0.6,3.7,2.7
1812,13.0,Tristan Jarrett,Jackson State,18.0,31.8,21.1,6.7,15.9,0.42,2.4,6.7,0.358,5.3,6.3,0.842,1.2,4.2,5.3,1.4,1.4,0.4,3.0,2.3
1813,14.0,Michael Flowers,South Alabama,28.0,37.2,21.0,6.7,15.3,0.438,3.1,8.1,0.388,4.5,5.5,0.818,0.4,4.3,4.6,3.6,1.6,0.1,3.0,2.1
1814,15.0,"Scotty Pippen, Jr.",Vanderbilt,22.0,31.8,20.8,6.2,14.5,0.428,2.0,5.5,0.358,6.5,7.6,0.85,1.0,1.8,2.8,4.9,1.8,0.2,3.8,2.5
1815,16.0,John-Michael Wright,High Point,22.0,33.5,20.7,6.9,16.4,0.418,2.2,6.4,0.343,4.8,6.2,0.779,1.3,3.9,5.2,3.2,1.6,0.3,2.2,2.2
1816,17.0,Jamir Harris,American University,10.0,39.0,20.5,6.7,14.2,0.472,3.9,8.9,0.438,3.2,4.2,0.762,0.5,2.3,2.8,3.5,1.0,0.0,3.3,2.1
1817,18.0,Darrion Trammell,Seattle,23.0,35.7,20.5,6.4,15.6,0.412,2.0,5.7,0.348,5.6,6.5,0.866,0.6,3.2,3.8,5.3,2.0,0.3,3.4,2.5
1818,19.0,Obadiah Noel,UMass Lowell,19.0,32.5,20.3,6.3,13.0,0.486,1.5,4.7,0.326,6.1,8.1,0.753,1.1,3.4,4.5,3.1,1.1,0.2,3.3,2.8
1819,20.0,Cade Cunningham,Oklahoma State,27.0,35.4,20.1,6.5,14.8,0.438,2.3,5.7,0.4,4.9,5.8,0.846,0.7,5.5,6.2,3.5,1.6,0.8,4.0,2.5
1820,21.0,Ayo Dosunmu,Illinois,28.0,35.2,20.1,7.5,15.4,0.488,1.1,3.0,0.386,4.0,5.1,0.783,1.1,5.2,6.3,5.3,1.1,0.2,3.3,2.1
1821,22.0,"Phlandrous Fleming, Jr.",Charleston Southern,18.0,34.2,20.1,6.6,16.6,0.395,2.6,8.2,0.32,4.4,5.4,0.806,0.9,6.5,7.4,2.3,1.8,0.9,2.7,2.7
1822,23.0,Jhivvan Jackson,Texas-San Antonio,25.0,33.1,19.9,7.3,15.6,0.468,2.6,7.0,0.369,2.8,3.5,0.784,0.6,3.7,4.2,3.4,1.0,0.3,2.8,2.9
1823,24.0,Isiaih Mosley,Missouri State,24.0,33.7,19.8,7.0,13.9,0.505,1.4,3.7,0.386,4.4,5.2,0.847,0.6,5.7,6.3,3.1,1.0,0.1,3.4,2.3
1824,25.0,Julian Champagnie,St. John's,25.0,32.8,19.8,6.6,15.3,0.433,2.4,6.3,0.38,4.1,4.6,0.887,1.6,5.7,7.4,1.3,1.4,1.0,1.9,1.8
1825,26.0,Matt Lewis,James Madison,18.0,32.8,19.7,6.1,12.9,0.47,2.4,6.2,0.384,5.2,6.9,0.75,0.6,4.1,4.7,3.7,1.4,0.3,1.8,1.7
1826,27.0,Taevion Kinsey,Marshall,22.0,37.7,19.5,7.5,14.1,0.532,0.9,2.1,0.413,3.7,4.5,0.818,2.0,4.1,6.2,3.0,0.8,0.3,1.9,1.1
1827,28.0,"Richard Washington, Jr.",San Jose State,16.0,32.1,19.5,6.7,16.7,0.401,2.6,7.5,0.342,3.6,4.5,0.792,1.4,3.8,5.2,2.2,0.4,0.2,1.9,1.6
1828,29.0,Bones Hyland,VCU,24.0,31.9,19.5,6.3,14.2,0.447,2.9,7.8,0.371,3.9,4.5,0.862,0.2,4.5,4.7,2.1,1.9,0.2,3.1,2.2
1829,30.0,Marcus Carr,Minnesota,29.0,35.8,19.4,6.0,15.6,0.385,2.1,6.5,0.317,5.3,6.7,0.799,0.8,3.2,4.0,4.9,1.3,0.1,2.3,2.3
1830,31.0,Jalen Ray,Hofstra,23.0,37.2,19.3,6.7,15.8,0.42,2.8,7.5,0.37,3.3,3.9,0.843,0.6,2.8,3.3,3.3,1.7,0.3,2.1,2.3
1831,32.0,Devante' Jones,Coastal Carolina,26.0,32.7,19.3,6.4,13.2,0.487,1.9,5.2,0.368,4.6,5.3,0.862,1.5,5.6,7.2,2.9,2.8,0.2,2.3,2.5
1832,33.0,Zach Nutall,Sam Houston State,28.0,29.3,19.3,6.9,15.6,0.439,2.5,6.7,0.372,3.1,4.5,0.696,0.9,4.8,5.7,1.8,1.0,0.3,3.1,2.0
1833,34.0,Danny Pippen,Kent State,20.0,31.9,19.3,6.6,16.3,0.403,2.5,8.0,0.308,3.8,4.7,0.806,2.7,6.0,8.7,2.8,0.8,1.3,3.7,2.4
1834,35.0,Justin Turner,Bowling Green,25.0,34.7,19.3,6.6,16.0,0.411,1.3,4.3,0.296,4.9,5.6,0.878,0.7,3.6,4.3,4.3,1.5,0.2,1.9,1.8
1835,36.0,Isaiah Miller,UNC Greensboro,29.0,30.7,19.2,8.2,17.7,0.463,0.3,1.7,0.208,2.5,4.0,0.624,1.5,5.3,6.8,4.0,2.6,0.3,3.0,2.3
1836,37.0,Cam Shelton,Northern Arizona,22.0,35.6,19.2,6.5,15.6,0.42,1.1,3.3,0.347,5.0,6.9,0.717,1.1,4.8,5.9,4.2,1.5,0.0,3.3,2.1
1837,38.0,Jase Townsend,Denver,20.0,32.7,19.2,6.4,14.7,0.437,2.0,5.8,0.339,4.4,5.0,0.889,0.6,3.6,4.2,2.2,1.1,0.0,2.5,2.5
1838,39.0,Remy Martin,Arizona State,23.0,33.5,19.1,6.1,14.2,0.433,2.0,5.9,0.346,4.8,6.2,0.776,0.5,2.3,2.8,3.7,1.2,0.0,2.4,1.6
1839,40.0,James Bishop IV,George Washington,17.0,36.2,19.1,6.5,15.3,0.427,1.5,4.4,0.338,4.6,6.2,0.736,0.4,2.5,2.9,5.1,0.8,0.2,3.6,1.5
1840,41.0,Trayce Jackson-Davis,Indiana,27.0,34.3,19.1,6.8,13.1,0.517,0.0,0.0,0.0,5.6,8.5,0.655,3.2,5.8,9.0,1.4,0.7,1.4,2.2,2.1
1841,42.0,Troymain Crosby,Alcorn State,15.0,29.4,19.1,6.3,13.7,0.459,0.5,1.8,0.296,6.0,7.3,0.826,1.4,4.0,5.4,0.7,1.0,0.0,2.5,3.3
1842,43.0,Tyler Thomas,Sacred Heart,17.0,36.5,19.1,6.4,16.1,0.394,2.8,8.4,0.331,3.6,4.4,0.813,1.6,3.6,5.2,2.9,0.8,0.5,2.8,1.2
1843,44.0,Drew Timme,Gonzaga,32.0,28.1,19.0,7.4,11.3,0.655,0.2,0.7,0.286,4.0,5.8,0.696,2.3,4.8,7.0,2.3,0.7,0.7,1.8,2.3
1844,45.0,Kendric Davis,Southern Methodist,17.0,34.6,19.0,6.7,13.9,0.481,1.5,3.9,0.373,4.1,4.9,0.833,0.5,3.7,4.2,7.6,1.6,0.1,2.4,1.6
1845,46.0,A.J. Plitzuweit,South Dakota,22.0,34.2,19.0,6.0,13.3,0.455,2.4,5.5,0.433,4.5,5.0,0.892,0.6,3.5,4.2,3.9,1.0,0.1,2.3,2.9
1846,47.0,Keaston Willis,Incarnate Word,20.0,33.8,19.0,6.3,14.7,0.425,2.1,5.6,0.366,4.4,5.8,0.759,0.5,4.0,4.5,2.1,1.2,0.1,2.6,2.0
1847,48.0,Hayden Brown,Citadel,24.0,31.5,18.8,6.6,13.0,0.508,1.1,3.8,0.286,4.5,6.3,0.704,2.3,8.2,10.5,2.8,1.1,0.4,2.5,2.8
1848,49.0,Tyson Walker,Northeastern,19.0,34.9,18.8,6.5,14.6,0.444,2.1,5.9,0.354,3.7,4.8,0.772,0.5,2.4,2.9,4.8,2.4,0.1,3.3,2.0
1849,50.0,Tre Mitchell,Massachusetts,13.0,32.2,18.8,6.4,12.3,0.519,1.2,3.1,0.375,4.8,6.3,0.768,1.4,5.8,7.2,2.2,1.2,1.5,2.2,2.7
1850,51.0,Souley Boum,UTEP,24.0,35.0,18.8,5.4,14.3,0.38,2.5,6.5,0.387,5.4,6.7,0.813,0.3,3.4,3.7,2.5,1.4,0.2,2.2,2.3
1851,52.0,Kevin Obanor,Oral Roberts,28.0,31.9,18.7,6.4,12.6,0.503,2.0,4.3,0.463,4.0,4.6,0.875,2.2,7.5,9.6,1.1,0.5,0.7,2.2,2.8
1852,53.0,Corey Kispert,Gonzaga,32.0,31.8,18.6,6.5,12.3,0.529,2.8,6.5,0.44,2.7,3.1,0.878,0.9,4.0,5.0,1.8,0.9,0.4,1.3,1.7
1853,54.0,Grant Sherfield,Nevada,26.0,34.7,18.6,5.9,13.6,0.433,1.8,4.9,0.367,5.0,5.8,0.855,0.3,3.5,3.7,6.1,1.6,0.0,2.8,1.5
1854,55.0,Ryan Davis,Vermont,13.0,27.2,18.5,7.3,12.5,0.586,1.3,3.2,0.415,2.6,3.2,0.81,1.8,4.5,6.3,1.1,0.5,0.6,1.5,2.5
1855,56.0,Oscar da Silva,Stanford,24.0,32.2,18.5,6.7,11.7,0.569,0.6,1.9,0.311,4.6,5.8,0.791,1.8,5.0,6.7,2.4,0.9,1.0,2.5,2.8
1856,57.0,Isaiah Ross,Iona,18.0,34.4,18.4,6.4,14.1,0.455,2.6,6.7,0.383,3.1,3.8,0.812,0.8,3.1,3.9,1.4,1.4,0.1,2.9,1.7
1857,58.0,Greg Parham,Virginia Military,25.0,33.9,18.4,6.7,13.8,0.484,2.6,5.9,0.435,2.5,3.1,0.795,0.7,3.2,3.9,4.0,1.1,0.1,2.2,1.8
1858,59.0,Ethan Esposito,Sacramento State,20.0,33.5,18.3,6.4,13.3,0.481,0.5,2.1,0.22,5.1,6.8,0.743,1.8,5.7,7.5,2.0,0.8,0.2,2.7,2.6
1859,60.0,Matthew Hurt,Duke,24.0,32.8,18.3,6.8,12.3,0.556,2.3,5.3,0.444,2.3,3.2,0.724,1.5,4.7,6.1,1.4,0.7,0.7,1.2,3.2
1860,61.0,Austin Reaves,Oklahoma,25.0,34.6,18.3,5.6,12.6,0.443,1.3,4.2,0.305,5.9,6.8,0.865,0.8,4.6,5.5,4.6,0.9,0.3,3.0,1.7
1861,62.0,Jayden Gardner,East Carolina,19.0,35.1,18.3,6.5,13.5,0.479,0.2,0.3,0.5,5.2,7.0,0.737,2.1,6.3,8.3,1.4,0.6,0.2,2.4,2.2
1862,63.0,Ahmed Ali,Portland,17.0,30.6,18.2,5.6,12.1,0.463,2.2,5.9,0.366,4.8,5.7,0.845,0.9,1.9,2.8,3.1,0.9,0.0,2.7,2.1
1863,64.0,Marreon Jackson,Toledo,30.0,34.1,18.1,5.9,14.6,0.403,2.9,8.2,0.348,3.4,3.8,0.904,0.6,5.5,6.1,5.9,1.8,0.3,3.0,2.0
1864,65.0,Jahmir Young,Charlotte,25.0,37.6,18.0,5.6,13.2,0.423,1.8,5.3,0.338,5.0,6.0,0.834,0.8,4.2,4.9,2.5,1.0,0.3,2.4,0.9
1865,66.0,Justin Champagnie,Pittsburgh,20.0,34.4,18.0,6.7,14.1,0.477,1.2,3.7,0.311,3.5,4.9,0.711,3.4,7.7,11.1,1.6,1.2,1.3,1.5,1.8
1866,67.0,Matt Bradley,California,22.0,30.3,18.0,5.9,13.0,0.455,1.8,5.0,0.364,4.4,5.3,0.821,1.0,3.6,4.6,1.7,0.4,0.2,2.8,2.7
1867,68.0,Eli Scott,Loyola Marymount,22.0,35.5,18.0,6.4,12.9,0.495,0.4,1.5,0.242,4.9,6.9,0.704,2.5,5.7,8.2,3.6,0.6,0.5,3.8,2.5
1868,69.0,Jalen Moore,Oakland,30.0,37.8,17.9,5.3,13.8,0.383,1.7,4.9,0.349,5.7,7.3,0.776,0.3,3.9,4.1,8.4,1.7,0.1,3.8,1.7
1869,70.0,"Travon Broadway, Jr.",Central Michigan,18.0,29.9,17.9,5.8,12.6,0.465,1.5,4.1,0.37,4.7,6.6,0.72,1.7,3.7,5.4,1.8,1.7,0.1,1.7,1.7
1870,71.0,Bryce Hamilton,UNLV,24.0,32.5,17.9,7.3,17.0,0.43,1.5,4.7,0.313,1.8,2.7,0.656,1.2,4.8,6.0,3.0,1.3,0.1,2.7,2.5
1871,72.0,Quentin Grimes,Houston,30.0,32.7,17.8,5.8,14.2,0.406,3.3,8.3,0.403,3.0,3.8,0.788,1.6,4.1,5.7,2.0,1.4,0.3,1.8,2.2
1872,73.0,Riley Grigsby,Seattle,21.0,36.5,17.8,6.7,14.9,0.449,2.1,5.4,0.386,2.4,3.1,0.769,1.5,3.6,5.1,1.1,0.9,0.6,1.8,2.6
1873,74.0,Buddy Boeheim,Syracuse,25.0,36.2,17.8,6.4,14.9,0.433,3.1,8.0,0.383,1.8,2.1,0.849,0.6,2.1,2.6,2.6,1.3,0.0,1.6,1.6
1874,75.0,Storm Murphy,Wofford,24.0,34.3,17.8,6.0,12.7,0.47,2.9,7.3,0.4,2.9,3.5,0.843,0.6,2.7,3.3,4.3,1.0,0.0,2.7,1.2
1875,76.0,Jaylen Sims,UNC Wilmington,12.0,33.9,17.8,5.3,12.0,0.438,1.8,4.6,0.382,5.5,7.1,0.776,0.8,4.6,5.3,1.8,0.8,0.1,2.6,2.0
1876,77.0,Isaac Bonton,Washington State,21.0,35.1,17.7,6.1,15.6,0.391,1.9,5.7,0.328,3.7,5.6,0.658,0.3,3.6,4.0,4.0,2.0,0.2,3.5,2.0
1877,78.0,Isiah Brown,Weber State,23.0,31.3,17.7,6.0,12.3,0.491,1.7,5.0,0.339,3.9,4.7,0.833,0.3,3.3,3.5,3.0,1.3,0.1,1.8,2.5
1878,79.0,Kofi Cockburn,Illinois,31.0,27.0,17.7,6.9,10.5,0.654,0.0,0.0,0.0,3.9,7.0,0.553,3.4,6.1,9.5,0.2,0.3,1.3,1.7,2.5
1879,80.0,Elijah Ford,Wagner,18.0,33.3,17.7,7.1,12.1,0.587,0.1,0.4,0.25,3.3,4.4,0.75,2.8,4.9,7.7,1.6,2.0,0.7,2.3,2.8
1880,81.0,Charles Bassey,Western Kentucky,28.0,30.3,17.6,6.9,11.8,0.59,0.6,2.1,0.305,3.1,4.1,0.759,3.3,8.3,11.6,0.7,0.4,3.1,2.2,2.4
1881,82.0,Kaiden Rice,Citadel,25.0,33.8,17.6,6.0,14.6,0.414,3.7,10.6,0.348,1.9,2.1,0.887,0.7,3.5,4.2,1.1,0.4,0.0,1.4,1.5
1882,83.0,Jalen Crutcher,Dayton,24.0,38.0,17.6,6.0,13.0,0.463,2.0,5.4,0.372,3.6,4.8,0.763,0.3,3.2,3.5,4.8,0.8,0.0,3.0,2.1
1883,84.0,"Jeenathan Williams, Jr.",Buffalo,25.0,30.9,17.6,7.1,14.6,0.486,1.4,3.5,0.386,2.0,2.9,0.708,1.7,5.0,6.8,2.4,1.1,0.4,2.5,1.7
1884,85.0,Colbey Ross,Pepperdine,27.0,37.6,17.5,5.5,12.7,0.436,1.6,4.7,0.341,4.9,5.8,0.846,0.6,3.6,4.1,7.7,1.1,0.3,3.8,2.7
1885,86.0,Sandro Mamukelashvili,Seton Hall,27.0,35.5,17.5,6.2,14.3,0.434,1.6,4.6,0.336,3.5,4.9,0.714,1.9,5.7,7.6,3.2,1.1,0.6,3.3,1.7
1886,87.0,Dontarius James,Jacksonville,22.0,30.0,17.5,5.8,12.9,0.451,2.5,6.9,0.364,3.3,4.1,0.802,0.9,3.5,4.3,1.1,1.0,0.8,3.2,2.5
1887,88.0,Moses Wright,Georgia Tech,25.0,35.4,17.4,7.0,13.2,0.53,0.5,1.2,0.414,2.9,4.4,0.658,3.2,4.9,8.0,2.3,1.5,1.6,1.6,2.6
1888,89.0,Taylor Funk,Saint Joseph's,20.0,32.3,17.4,6.0,12.4,0.482,2.6,7.4,0.354,2.9,3.4,0.838,1.8,3.9,5.7,1.5,0.8,0.8,1.4,2.8
1889,90.0,Jamaree Bouyea,San Francisco,25.0,33.7,17.3,6.9,13.8,0.5,1.6,4.3,0.37,1.8,2.4,0.754,0.8,2.9,3.7,3.7,1.5,0.2,2.4,2.0
1890,91.0,Tyrn Flowers,Long Island,18.0,33.2,17.3,6.7,14.5,0.464,1.5,5.1,0.293,2.3,3.5,0.667,2.4,5.7,8.1,3.6,1.9,1.2,2.3,1.9
1891,92.0,Jamison Battle,George Washington,15.0,36.5,17.3,6.3,13.2,0.475,2.3,6.4,0.354,2.5,3.1,0.787,0.4,4.8,5.2,0.7,0.9,0.3,2.2,1.7
1892,93.0,Jr. Clay,Tennessee Tech ,24.0,34.3,17.3,6.0,13.8,0.434,2.4,7.0,0.347,2.8,3.9,0.723,0.5,2.3,2.9,3.7,1.8,0.2,2.8,1.6
1893,94.0,Rayshon Harrison,Presbyterian,20.0,34.6,17.3,5.8,14.9,0.391,2.1,5.9,0.35,3.6,4.5,0.8,1.4,4.2,5.6,2.5,1.4,0.4,2.7,1.8
1894,95.0,Timmy Allen,Utah,25.0,35.1,17.2,6.2,13.3,0.465,0.4,1.6,0.268,4.4,5.7,0.769,1.2,5.3,6.4,3.9,1.3,0.2,3.1,1.8
1895,96.0,Amari Davis,Green Bay,25.0,35.5,17.2,6.4,15.1,0.422,0.9,3.3,0.28,3.6,4.5,0.804,0.6,3.0,3.7,1.9,1.4,0.3,1.5,2.4
1896,97.0,Kessler Edwards,Pepperdine,27.0,34.0,17.2,6.1,12.4,0.491,1.7,4.4,0.378,3.4,3.9,0.876,1.2,5.6,6.8,1.2,1.0,1.2,1.8,2.1
1897,98.0,Brandon McKissic,UMKC,18.0,34.0,17.2,6.7,13.1,0.508,1.7,3.9,0.429,2.2,3.3,0.667,0.6,3.1,3.7,3.3,1.5,0.1,3.0,2.8
1898,99.0,De'Torrion Ware,Morgan State,22.0,24.9,17.2,5.5,12.8,0.427,2.5,6.3,0.388,3.8,4.6,0.832,2.0,3.7,5.7,1.3,1.4,0.1,1.9,2.0
1899,100.0,Tyreke Key,Indiana State,23.0,33.9,17.2,5.8,12.3,0.472,1.3,4.3,0.316,4.3,5.1,0.838,1.0,4.4,5.3,2.0,1.1,0.3,1.8,1.5
1900,1.0,Peter Kiss,Bryant,27.0,35.7,25.2,9.1,20.0,0.456,1.9,6.3,0.296,5.1,6.5,0.784,1.4,4.3,5.8,3.2,1.7,0.3,4.2,2.2
1901,2.0,Darius McGhee,Liberty,33.0,33.6,24.6,8.4,18.3,0.456,4.3,11.0,0.39,3.6,4.1,0.881,0.5,4.0,4.5,3.6,1.2,0.2,3.0,1.3
1902,3.0,Antoine Davis,Detroit-Mercy,29.0,37.0,23.9,8.2,19.1,0.429,3.9,10.3,0.379,3.6,4.1,0.882,0.5,3.1,3.6,4.4,1.0,0.0,3.3,1.7
1903,4.0,Keegan Murray,Iowa,35.0,31.9,23.5,8.8,15.8,0.554,1.9,4.7,0.398,4.1,5.4,0.747,2.9,5.8,8.7,1.5,1.3,1.9,1.1,1.9
1904,5.0,Max Abmas,Oral Roberts,30.0,36.8,22.8,7.5,17.9,0.422,3.8,9.8,0.389,4.0,4.7,0.85,0.3,3.1,3.4,3.7,1.0,0.1,2.3,1.9
1905,6.0,Bryce Hamilton,UNLV,32.0,32.2,21.8,7.6,17.8,0.43,2.5,7.2,0.346,4.0,5.3,0.768,0.7,4.3,5.0,2.2,0.8,0.1,1.9,1.8
1906,7.0,"Terrell Brown, Jr.",Washington,32.0,36.1,21.7,8.0,17.8,0.452,0.4,1.9,0.2,5.3,6.8,0.772,1.2,3.0,4.2,4.3,2.2,0.5,2.4,1.5
1907,8.0,Javon Freeman-Liberty,DePaul,24.0,35.0,21.7,7.3,17.0,0.43,2.0,5.5,0.368,5.0,6.7,0.739,1.8,5.5,7.3,3.2,1.7,0.1,2.2,2.2
1908,9.0,Tavian Dunn-Martin,Florida Gulf Coast,33.0,33.3,21.4,6.7,16.3,0.41,3.2,8.7,0.368,4.8,5.5,0.878,0.5,2.6,3.1,6.0,1.1,0.0,3.7,1.4
1909,10.0,Daylen Kountz,Northern Colorado,37.0,34.3,21.2,7.8,15.2,0.512,1.6,3.8,0.421,4.1,5.0,0.823,0.4,3.7,4.1,2.6,0.8,0.4,2.4,2.3
1910,11.0,Kofi Cockburn,Illinois,28.0,30.7,20.9,8.1,13.6,0.593,0.0,0.0,0.0,4.8,7.3,0.655,3.4,7.2,10.6,0.8,0.8,1.0,2.3,2.4
1911,12.0,Jordan Dingle,Pennsylvania ,26.0,31.9,20.9,7.6,17.1,0.446,2.5,7.6,0.335,3.1,3.8,0.81,0.7,3.0,3.6,2.4,0.8,0.0,3.0,1.7
1912,13.0,Ty Gordon,Nicholls State,29.0,33.9,20.8,7.8,17.3,0.449,3.6,10.0,0.355,1.7,2.6,0.645,0.7,2.6,3.3,3.1,1.4,0.0,2.6,1.7
1913,14.0,"Scotty Pippen, Jr.",Vanderbilt,36.0,33.0,20.4,6.2,14.9,0.416,1.8,5.5,0.325,6.2,8.4,0.744,0.8,2.7,3.6,4.4,1.9,0.2,3.4,2.4
1914,15.0,Isiaih Mosley,Missouri State,34.0,31.6,20.4,7.4,14.6,0.504,2.1,4.8,0.427,3.5,3.9,0.902,1.0,5.2,6.2,2.3,1.2,0.2,2.7,2.0
1915,16.0,Jordan Walker,UAB,34.0,31.8,20.3,6.5,16.2,0.4,3.4,8.6,0.396,3.9,4.4,0.88,0.1,2.7,2.8,4.9,1.5,0.0,3.6,1.9
1916,17.0,Derek St. Hilaire,New Orleans,31.0,33.4,20.1,6.8,16.3,0.418,1.9,6.0,0.324,4.6,5.5,0.826,0.3,3.6,3.9,2.6,1.8,0.2,3.0,2.3
1917,18.0,Tanner Holden,Wright State,36.0,35.4,20.1,6.8,13.6,0.497,0.4,1.1,0.341,6.1,7.8,0.789,2.2,4.9,7.1,2.6,1.4,0.2,2.5,2.5
1918,19.0,Antonio Reeves,Illinois State,33.0,35.0,20.1,7.2,15.3,0.468,2.3,5.9,0.39,3.4,4.2,0.818,0.6,3.0,3.5,1.8,1.1,0.5,2.3,1.8
1919,20.0,Jamal Cain,Oakland,30.0,34.9,19.9,7.3,14.6,0.499,1.1,3.8,0.298,4.2,5.0,0.841,3.0,7.2,10.2,0.7,1.8,0.6,2.2,3.4
1920,21.0,Malachi Smith,Chattanooga,35.0,35.4,19.9,7.1,14.3,0.493,1.7,4.1,0.407,4.1,4.9,0.827,1.7,5.0,6.7,3.0,1.7,0.1,2.3,1.2
